ID	CK_1	CK_2	CK_3	Induce1h_1	Induce1h_2	Induce1h_3	Induce6h_1	Induce6h_2	Induce6h_3	Induce24h_1	Induce24h_2	Induce24h_3	Induce48h_1	Induce48h_2	Induce48h_3
AT1G54350	9.3864160440332	9.38970269269333	9.41730861490407	9.12434898034514	8.62911214809128	8.58740505918012	8.88005089802928	9.05529245891803	9.00371022274867	9.1244170466264	8.94866987501424	8.84763542989955	8.96890743454182	9.16084851826569	9.06523644663858
AT5G66880	9.68500715564072	9.5442977050794	9.77140753112819	9.24439264947779	9.06568745745651	8.91012149490749	9.38102803764676	9.20478194408258	9.25891779424651	9.05100417383562	9.15286857139701	9.02959159597916	9.26859041927412	9.13525566226045	9.04531825373576
AT5G25510	9.39447739335415	9.3437061878598	9.40349650068585	9.28196638297597	9.30437573145301	9.34702295580142	9.28098250259273	9.24144779673761	9.06078130998297	9.13565851182684	9.18877409334468	9.32223861652106	9.22191801597938	9.23923342961506	9.1391008263375
AT4G00830	10.4514715806257	10.522827527248	10.4598631900251	10.4557764567727	10.4018687902904	10.4231923180862	10.4088307482452	10.4407352954862	10.4352538901537	10.6143050364133	10.5274039737471	10.4949746629905	10.3769639639352	10.3742671928957	10.3926298449682
AT2G14260	9.64501241415255	9.44697859062221	9.49930400303366	9.43061204221619	9.56054622745406	9.6874847204221	9.29735369245293	9.27895992078724	9.37307037451225	9.60277298265099	9.80752377104278	9.76794452697576	9.6737518158777	9.5090573822144	9.4273232553362
AT3G22750	7.60089745869086	7.39179045052788	7.84752913899747	7.7033844308372	7.67570598880829	8.07177037020164	8.07147595431336	8.35900758302044	8.43817088488737	8.44903502338353	8.46571300698147	8.68359324610949	8.0516491293698	7.98875109264445	7.97045496740045
AT5G04720	9.42518662969966	9.34108463310708	9.47409863900355	9.64169210464423	9.61617202542356	9.57857315437712	9.64023450841423	9.6737420508963	9.62098350784306	9.6182317423194	9.62367875215623	9.49165257027901	9.77569239844663	9.7040924191185	9.70395818370964
AT3G05160	9.08369117659441	8.74781414512213	8.97279885106618	9.02001114205767	8.86559341648471	8.97129129797245	9.07932992160352	8.99405463746813	8.79239739122117	9.21080107862611	9.24308962004953	9.01385432288295	9.20451431567312	9.06406600067758	8.99037704204198
AT4G10730	9.75252472354213	9.76253855902411	9.77278157213458	9.67782199094493	9.5108347344904	9.4762876017603	9.60710039029732	9.53758364258841	9.40509959249191	9.82174293989221	9.61519559011285	9.59148712169379	9.45138189537876	9.42450100248252	9.55672367265334
AT3G02930	8.17393894549291	8.12905287787438	8.00295469260561	8.4167985825162	8.41183182523185	8.64839654800187	8.62662373965632	8.52537011172081	8.53143355613587	7.94945484320789	7.88768852962036	8.0733238578477	8.22234750072857	8.34450620694907	8.48608229029667
AT5G23280	9.0570304150093	9.18502569006611	9.13217887779549	9.13954857805706	8.99817533901817	9.03370562819792	9.37308372536081	9.22047318431926	9.24731307598034	8.94793820490821	8.95538886768963	8.78989459324237	8.90051628540548	9.04696653634912	9.176618851138
AT5G09420	8.23386437548016	8.09501921852325	8.20247290809527	8.45013784661858	8.60126272152251	8.28647527684993	8.57134249773807	8.80351108239516	8.71011714352348	8.56115535109662	8.18113608051928	8.26545595946181	8.29917814916646	8.58278151635087	8.38017006454074
AT1G50570	9.38384879879435	9.29170883467679	9.41953552332726	9.38033798208432	9.29290719383541	9.47610538237902	9.5051696701843	9.44608337424288	9.47861130228406	9.51354665100073	9.60975456153078	9.52134671187614	9.54636939766886	9.71277255008627	9.54575764972365
AT4G23490	8.14318081612414	8.43178798542566	8.14111129819842	8.54714746322441	8.63878622072077	8.49188752579422	8.35432493527946	8.48793741329312	8.51695868883901	8.39075213360825	8.07563031831342	7.93918673604498	8.14121858264676	7.92210974246859	8.07707334267991
AT3G06410	9.93224289342213	9.98404504851653	9.75412974137507	9.85789439132981	9.63102125657341	9.26416694997312	9.68752792738325	9.53511486794138	9.55251362511947	9.74210934687544	9.5406488327993	9.61309230998683	9.50866501707581	9.61727307029934	9.68447916193229
AT1G15860	8.8053924856855	8.69821519273913	8.85989843278257	8.98856987444524	8.83122201606839	8.68930694690871	9.0830786427859	9.01115572593851	9.01683183352439	9.08952269087716	9.10280011983986	9.07793933754774	8.88542796878887	9.06816450452264	9.08658253376763
AT5G11860	8.65622132350631	8.87611469853094	8.70506055321265	8.92564867617682	8.88846548798184	9.06697785691862	9.16462160375035	9.11293455896239	9.12553402475631	8.97069269675324	8.9867729980711	9.3570939650546	9.19784255560967	8.95158797777891	9.03838292247775
AT2G39000	8.62183678489296	8.64054231525533	8.46050354666871	8.30867064541196	8.18466079325913	8.26840217944218	8.18288255640269	8.02724753258608	8.10654291356559	8.75805401122368	8.90006916619364	8.84434931125878	8.4598134603248	7.99362293133876	8.18484872335918
AT2G40370	6.99847958387901	7.18450598526724	7.06487551657345	8.21707243992975	7.7599078878762	7.70589061346956	7.06271522535554	7.0822472285565	7.00784816253803	6.0275294720599	5.56936435652141	5.48599270660762	6.02817109544909	6.24566379593716	6.29131369182258
AT5G61500	9.24329507092696	9.14966561508463	9.19766831289683	9.00369505220022	9.11326133103961	9.11445668235966	9.1279698098475	9.11522520049883	9.10228636355186	9.41410298177281	9.65332848254958	9.62029710190155	9.58563284688434	9.516683350555	9.24034789451873
AT3G24040	9.56782335292876	9.68853960402466	9.67932414490989	9.50449956035005	9.43950504996042	9.078785505362	9.51109121528826	9.44000707752661	9.67033655037184	9.54020610319754	9.59239616733029	9.48170063102398	9.71164109291433	9.69863058133411	9.66440356552419
AT2G43790	10.3469571842035	10.3601404116898	10.356043781054	10.416593257761	10.2910896875549	10.2347692716182	10.3018336079181	10.2910470078904	10.3339636645868	10.3842538421664	10.2679659783079	10.3194417436446	10.2224339837972	10.2309246472657	10.3682766900763
AT3G03740	8.8902763456994	9.08461768146561	8.87810397216148	9.18964990799475	9.19493486521932	9.15073912673915	9.21072295311171	9.04608052699284	9.05806756891245	9.28994543407203	9.29831891077133	9.40227184658838	9.28869360159824	9.23808612137272	9.30182640639394
AT1G72480	9.50786832362083	9.53492252280659	9.57606504441454	9.53303117639483	9.61341107477362	9.62637809202771	9.31202901638528	9.33535003529122	9.39141970334371	9.43895620214229	9.32563562276296	9.2302312088581	9.46921006195909	9.33396146957216	9.3906002381845
AT3G18370	9.79142095488529	9.88743166881498	9.65501257022515	9.79079159839015	9.7242172532884	9.61529352481275	9.7893676251617	9.55406004635034	9.49943486565841	9.61466957601982	9.78432800660532	9.51615638348947	9.77046374390045	9.79738780465638	9.86575260410841
AT5G66240	9.45692720452731	9.35184960303468	9.49148430134511	9.56332984080258	9.58661586610664	9.75843448718474	9.54550244736994	9.62115272196463	9.50699556489113	9.62449628128062	9.64462383471394	9.76045145272114	9.79165001735125	9.73034235521329	9.5613469965136
AT2G03340	9.93228813543338	9.88256722573029	9.81313874604778	9.50936712629749	9.27340547557148	9.21648157040141	9.41754782760707	9.46826137132153	9.30977226324423	9.63222807612861	9.48853367302906	9.49139257322692	9.45132585692957	9.49489264860278	9.57610314895559
AT3G52450	7.22874397082859	7.65855060932761	7.43743642414114	8.3632951250495	8.30283189047531	8.15094073310268	7.76598160170629	7.96186084018813	8.05589375570081	7.96521307737293	7.91661730511482	8.09077153764201	7.57043940439155	7.655431429975	7.77201660055335
AT1G62980	6.47320964044234	6.52316563805018	6.20606009141543	6.61482955155566	6.42244540714916	6.37148162613872	6.85553092698022	7.38474463609138	6.84796118426297	7.30434515888853	7.23019158848013	7.43244719524928	7.86412246061708	7.70081831087709	7.99511875681453
AT4G11800	9.37562185417101	9.4051474167101	9.47322337596151	9.41797088593341	9.33397089912259	9.30296053121534	9.32506917394792	9.35751821510683	9.14983295298742	9.49546709001065	9.44965213236495	9.48891836613133	9.53595561001407	9.56566333570958	9.48445038069371
AT5G64410	8.48386076573132	8.3437456388679	8.4346251459925	8.01608607661808	7.72484983805659	8.09025851640415	7.48515540919588	7.39812108184878	7.69700635452869	7.483059201912	7.6781134845932	7.38682082094779	7.2836402357539	7.44577637591753	7.03228832508366
AT1G02800	7.0142523716068	7.19951374469613	7.02269878826553	6.69771708015895	6.78443926355719	6.55452234281223	6.0994469821259	5.99435745029635	6.18319201825816	5.52862329714851	5.48828014674798	5.49683120788003	5.35685590729023	5.58799458177636	5.69451800473126
AT5G14610	9.21863233467857	9.03480194865537	9.19094759912499	9.1292608308938	8.97133925908995	9.02123914318843	8.75252882274575	8.96116542336231	8.87437481276139	8.66705323241304	8.60513746120312	8.87039074536359	8.75322913367806	8.72904670531307	8.77121425795733
AT3G56210	8.52113476120541	8.36183725408527	8.69766112214581	8.86579377733819	8.60481196853159	8.68879564548037	8.80669073610049	8.84093596059143	8.85913319865574	8.83063767252191	9.07739725454658	8.90523507542324	8.92012737495611	8.97782010566373	9.13957728256768
AT2G25760	10.0165605936083	10.3422192500928	10.0822996422406	10.2193206174871	10.2988174182848	10.1625532433009	10.2313714040029	10.215548099482	10.2583995850086	10.2977188673604	10.293083764438	10.1798139840953	10.2354044322875	10.2840616520865	10.3269102713372
AT4G35760	9.76007153470593	9.74260192496565	9.84068167060222	9.6689667241456	9.71322293966651	9.94259470453332	9.60417273139053	9.57215227732395	9.53999543832605	9.71482944337566	9.91659784111364	9.87652067196222	9.91264800036135	9.74366539501457	9.62855871394638
AT5G60270	8.02807163339404	7.40873269801537	7.91250434596608	7.93109388860811	7.94109550476846	8.10627205774118	7.97413684438943	8.13928743637286	8.16257630002238	8.2084696007773	8.30327255279419	8.38229846102075	8.37040826989082	8.39274403527201	8.43843779945124
AT3G56010	10.3939183551907	10.4226160279198	10.5788281991924	10.302940410096	10.0898729052757	10.2198816294147	10.224153542932	10.3758692886294	10.2900422881043	10.2024621852675	10.2481300146107	10.1020291054157	10.3173345126813	10.1866604817286	10.1810900873765
AT3G61540	8.72743560435437	8.65499309534689	8.66741913934007	8.57128472023817	8.67947084206003	8.84403088376813	8.71405354986329	8.62094837573818	8.80211685517788	8.96773149738969	9.13122720187101	9.1886783708591	9.14575673500066	9.19586784614626	9.10601099226798
AT5G05180	7.98925672088708	7.91691222217773	8.10516095309361	7.92958966659635	8.09880874163412	8.15000681103763	7.48741642391054	7.42709987530358	7.3650662607749	7.31196104256008	7.12445296816975	7.48745730562121	7.67014996830546	7.1707704577437	7.43145605336602
AT2G38410	9.57545327064447	9.67446205316528	9.54433763128076	9.70898010608948	9.23888140406393	9.21201073746799	9.66904412616469	9.53084627247233	9.55893129269773	9.57758168249511	9.57452468679099	9.13264598313042	9.40239987974834	9.57168048760583	9.5801208142671
AT1G79570	10.230734640309	10.2219546767704	10.1150758192843	10.2408710501108	10.1641039005727	10.0501371481692	10.3951594145236	10.35899623611	10.2717954647104	10.3214745754899	10.2676611902067	10.3658280988527	10.1917628060244	10.2041143250493	10.2812142563534
AT2G35380	6.76945592699006	6.42940733852003	6.40697354909617	6.76605523182284	6.49677884739264	6.239401113594	6.41452410690383	6.5576672533959	6.53785122315273	5.17329379221727	4.72274426346949	5.02523399972922	4.89184742805744	5.04705685021769	4.93294241561892
AT1G07810	9.97443116206597	10.2096536468564	9.99830033797486	10.1992824696459	10.2394671642645	10.0879911026905	10.1118185777168	10.2201516430211	10.1181002401792	10.0838684044339	10.1819849480475	10.1994257688086	10.3542255475962	10.3122681310908	10.14189713148
AT1G03930	9.6147272607184	9.81195875921853	9.75019681678812	9.82023250464602	9.87506749743629	9.95020439814447	9.85133646791333	9.73873501756148	9.92819330423656	9.93569852094385	9.84625581846809	9.56917317586797	9.80323327912521	9.71872558101883	9.77176293999351
AT5G52820	9.72636230115957	9.65537989131531	9.60380004669007	9.56795872783595	9.75437066320452	9.93619511217283	9.85101730028818	9.96090295529271	9.98442982422261	9.49180863412767	9.49554841881061	9.58325376052088	9.74395931076809	9.69436472274614	9.67165304077143
AT1G42990	9.0728552824363	8.84446667013851	8.86565242541337	9.45631658642431	9.64458887082522	9.77862378367618	9.31338717171397	9.3950520242812	9.39934238819822	9.45577770047014	9.61759422605444	9.50708523273303	9.51902085322507	9.41935004640075	9.38569887355529
AT3G25560	8.13974291876146	8.01770064242598	7.95947366699459	7.29574556647853	7.62342683404492	7.48072923801108	7.8709812610556	7.8275677388472	7.68041503681192	7.86906919224124	7.94060589577294	8.03233328085282	7.6978067293966	7.67754176410568	7.46462917873129
AT4G19640	10.0284049322679	10.0763887973495	10.0481954641976	10.1536090591903	10.1534661669098	10.2361387723906	10.0810464868013	10.1852263324109	10.0689225852975	10.1371546467604	10.1308029485928	10.2184932282227	10.2563062778764	10.1000285845383	10.143839795737
AT5G40830	9.16218299123808	9.01231088850295	9.25610916172123	9.02402096325458	9.01589110959571	9.1265557602708	8.92996202587483	9.03451430546507	9.14269687540326	8.84019607841854	8.56607673779203	8.7902813315142	8.90100329549142	8.83858886497173	9.00736843329761
AT3G19840	9.03607899350907	9.11405664949017	9.07485821769399	9.61085650929755	9.66080937349705	9.48249226643718	9.20480783712684	9.21077079142025	9.24550845576458	9.1311166108827	8.9875707926496	9.22277805817212	8.8858678158915	8.98305312672565	9.27813040372341
AT3G26000	8.98843200487459	8.87575628367514	9.16091498118378	8.67824827393799	8.92228794607085	8.95772906616895	8.79466732343968	8.66510003095684	8.74374077379989	9.27208541207112	9.38092553246912	9.25058881310858	8.90350659175947	8.83520861946118	8.76450460822985
AT3G23910	8.60306844789079	8.3251760296696	8.43859991282151	8.15736622849276	8.27602137135879	8.1765755535981	7.87420330332833	8.03844460781245	7.83682181899201	8.18536328421802	8.3628569280625	8.18473273826317	7.84220830739126	7.88422045982107	7.90460038641738
AT5G17900	9.55590226908409	9.56987947999094	9.70387358794776	9.66498125664966	9.9476713427055	9.84970127432026	9.7630510501352	9.70260167233919	9.80633431995873	9.66808104773003	9.67216399086398	9.79038052913906	9.61358000965105	9.64268634140024	9.67736119682051
AT2G29120	8.14300388755135	8.19717619442578	8.27225366055664	7.71943075496508	7.83165778899042	8.04212424839358	6.94300308450505	7.44155669721765	7.25882364846659	7.81248850227222	7.61782524167032	7.74157371806205	6.94320318576056	7.6025352098239	7.26621108274704
AT4G22330	9.44699599195655	9.47229907292527	9.4739777926406	9.61481823590281	9.71775903802967	9.7461641092911	9.73216124285967	9.78236482623359	9.68070276273938	9.88174115596566	9.82072914426116	9.66775978848059	9.78219789370037	9.87077543045374	9.66682781560171
AT1G73670	8.77252130518015	8.77549542644666	8.76720215176818	8.50827107489098	8.54652506381064	8.66883281686364	8.28895570554914	8.2878725204872	8.43101195111957	8.84628469164828	8.96112515698282	8.99597404145397	8.51208830451416	8.4589618320437	8.54095965980851
AT1G13420	5.66949097915337	5.66762221686298	5.91905806913991	7.02188526881081	7.42374547847603	6.78784535988856	7.46423483177696	7.20287474310738	7.32595707947149	6.45400720598969	5.9549861507654	6.48797142956678	6.13596269840777	6.05774827415732	6.24155753425641
AT4G14070	10.4933961594972	10.4484150679448	10.4258953622451	10.5007437218009	10.3610679640121	10.3623019994001	10.409869248987	10.4089163240708	10.4107790334534	10.3441667112171	10.3540467791799	10.217590105486	10.5267951037847	10.5880732338815	10.5916881431962
AT5G06140	9.5619333868646	9.7335757898193	9.71740200357532	9.72776709876418	9.6676610007166	9.93164293379061	9.73592792795921	9.69677872891395	9.71262491528869	9.97039367356314	9.9407020792992	9.97459836043541	9.78768414309778	9.83318215037838	9.90345843572298
AT5G05160	8.90255488879786	8.84502933969638	8.69216380706288	9.04626962998512	9.01847271895101	8.96531806085303	8.85431184691419	8.66627361532294	8.42296570887169	8.61580542279087	8.64925185239314	8.51823794210272	8.55336381257906	8.90729317353669	8.82702086168708
AT4G33610	8.39728474418827	8.47750125511375	8.12644143634178	8.33573030338873	7.48533720142161	7.04449852543355	7.07803269456536	6.90793823757987	6.50231815153326	5.96188285711094	5.42240929698954	5.65569084333565	5.8100528200614	6.11283949208482	6.27695110210558
AT5G66030	10.2819336837596	10.3992264893058	10.2438475363501	10.322352333247	10.2341744271206	10.0524740029876	10.2075237577848	10.1725062859638	10.1347275853277	10.3196611729853	10.3678578099825	10.3631963466376	10.3100616856313	10.3737260663742	10.3235806673786
AT5G48120	9.29149974218677	9.32131530417182	9.2387727081768	9.43385453591801	9.43674914123457	9.21148054061908	9.52111829074634	9.58013839174407	9.65542151801355	9.31210046834117	9.28591618599034	9.29291764022941	9.40103715022962	9.38619523162976	9.51589911081632
AT5G01830	8.05422382477651	8.19704052676649	8.27076255512006	9.06247510413426	9.05616585397452	8.91020522280971	8.22399465904969	8.41910230084703	8.34010600995634	8.43864463003092	8.31631623951567	8.10251180864965	8.17101612444773	8.07415872664483	8.04514458020602
AT5G67320	10.4125946044543	10.3951185166918	10.3854202970368	10.6202745013371	10.5207476676147	10.7223724348947	10.3547150907455	10.4711991122987	10.4455017922149	10.4084156704448	10.4396435733351	10.4979327841362	10.4734090376545	10.5045930671307	10.4467394068053
AT4G27595	9.15785609887241	8.99820515977281	8.92820759239928	8.4219223473262	8.62124680151582	8.56075491048798	8.45384966317891	8.55546881652507	8.58308071985752	8.45941004315217	8.41824163826676	8.62910678862793	7.94110977223477	8.25919624954462	8.25948271448312
AT5G11680	9.05459404986698	9.20017338372534	9.03664706360191	9.3379006818626	9.29717001875671	9.05526495184541	9.11492840410908	9.12727344934355	9.0542334182846	9.22379151820369	9.17107682942128	9.24871150361328	9.30214358281992	9.27433301194412	9.41486951929915
AT4G15840	9.42777330740347	9.55687565700006	9.42655294083459	9.27962203138193	9.28296320193416	9.29703459537266	9.36082648179402	9.32467681565876	9.25721871471334	9.47444924063733	9.5401711294506	9.55025065114656	9.63967675141499	9.61507979961221	9.43368687411165
AT5G16570	7.49660481583555	7.18740213584005	7.52019803032156	7.28818743984505	7.18900647183899	7.24542084033532	6.12528439424047	5.80462534032821	5.7024310142647	5.87560386927642	5.99475212334753	6.27701066603779	5.47583502136543	5.38212907656524	5.2167060030727
AT3G22800	7.97534834568972	8.14255982792076	7.82092700569524	8.15732932609126	8.02539579924902	7.97137969492873	7.50149342680075	7.73364774583577	7.53212002465556	7.15870162888252	7.14940194212754	7.29535484999349	7.0438911279539	7.08887655064174	7.19933974333829
AT5G41970	10.1255283874319	10.0983481617868	10.1207314145694	10.1017919433237	10.3287286848748	10.3294510193061	10.2522114180707	10.4295180156352	10.3431356286855	10.1910931686301	10.1123728262135	10.185827925515	10.3017172740113	10.2319603972171	10.1746428304075
AT3G26690	7.10737858206366	6.77135587115634	6.86067261046576	7.52320992053217	7.71445935440788	7.76619246335438	8.51471244810003	8.25614758232226	8.46805577228525	7.82543329406199	7.87773915150891	7.93901628418668	8.11100641507806	8.04415801646919	8.1727880929685
AT2G45520	8.65168030850966	8.73019043535592	8.77951250378635	8.89527879177532	8.91655754112482	9.17694394024175	8.97773000353616	9.02064582826316	9.09644923952916	9.19844822844585	9.32148184391471	9.20769700439447	9.04421418758536	8.95846589569175	9.05685427121143
AT4G04970	9.42743070145666	9.21280770868015	9.59112404792335	9.1965668845426	9.08176637933274	9.17029795473478	9.26658733333215	9.12181395966447	9.11082061288833	9.2836327152708	9.40186119786559	9.44774232801118	9.36527467343268	9.4201595781418	9.01351901332771
AT3G23780	10.0379703163743	10.1948715927487	10.0133284117193	9.9936014210585	9.9607072210706	9.81604643918121	9.84801437757255	9.89180360789742	9.88026155035249	9.96972591208254	10.0598422557388	9.8884603581866	9.72265766928132	9.96671989327942	9.81532835449049
AT2G27150	9.10419905387555	9.45508442645526	9.19404172158678	8.91142181700727	9.08317259775196	8.81573232983484	8.6606664030806	8.72498136836707	8.7660842796203	8.91756629210751	8.60943300730271	8.74815389639545	8.78888048746338	8.62526863798307	8.57693386004857
AT1G08800	8.86851564505649	8.9455899996305	8.80918558086254	9.3760215730709	9.20994254265741	9.20061250138376	9.37931066352178	9.40878297486746	9.35505390550126	9.5279399612966	9.54901387033207	9.48949010032939	9.4620522603108	9.41854958072467	9.4755201495562
AT3G21820	8.43650809063016	8.37318329697814	8.5433585590409	8.39041952185026	8.64833572594631	8.61393891051858	8.71387227204461	8.81166009859831	8.65634638605929	8.86580970944635	8.7839855246518	8.88974548243613	8.87723536350877	8.97435596359571	8.89214568832652
AT4G20240	7.85707280890349	7.91788224980896	7.85576034216572	7.47733356601212	7.40847743091668	7.43463376932438	6.69195942816528	6.87932869445159	6.98461409830932	6.56124819119509	6.27651416844082	6.57453397014917	6.24895396254051	6.81956789295381	6.49158941221827
AT5G67100	9.33143962413243	9.47671585690541	9.47424006530884	9.35247234960939	9.20566719290361	8.87807079424887	9.37618458251687	9.26793612253492	9.30085027334363	9.21090305182903	8.94554460184192	9.23129495221079	8.95493214962511	9.15425033530909	9.13310238667673
AT2G46170	9.91969920408066	9.89291768309062	9.92759741791701	9.97922508731267	9.96197870414851	10.2070703590291	9.83610854211917	9.95876454191262	9.85524390455215	9.96974675236431	9.94940486178401	10.1667359750438	10.0839098026352	10.2697011507504	9.94295586035859
AT1G07840	8.92200798689039	8.77838980467964	8.85836662129374	9.03914691696798	9.08430185683717	8.85977417750907	9.14161606916045	9.29268070521047	9.45367998161479	8.92088630828072	8.89076823139105	8.7906360678902	8.92290909898441	9.21549600473252	9.02605731856416
AT3G60880	9.32903626297187	9.31073972868276	9.23990410870191	9.45713042012722	9.5035709280695	9.52519554978447	9.56772958837825	9.75206502518329	9.64763078615202	9.24160158625582	9.21425386060431	9.34133831068226	9.52331346446158	9.54552738858538	9.45969850319736
AT3G04140	7.90480907911963	8.22400964863924	8.17350927489867	6.89961854242858	6.99242177315735	7.03909952219684	7.05119947083645	6.90551002935205	6.84745035050984	7.60824165184889	7.67440146121291	7.51523509615291	6.88516209077377	6.83434284807547	6.84663542279111
AT5G47640	8.2200870510754	7.92622530974324	8.12930146521917	6.74104764658774	6.7209373216334	7.19814438613209	8.2813853073061	7.97195004899528	8.04876913872694	7.45086324910739	7.61241911732094	7.68498970834531	8.27310084183763	8.13680413072759	8.40435418706157
AT3G17780	8.67318115634717	8.73174406125093	8.80804533834861	8.86357390529399	8.91970384650613	8.83981492964804	9.02042126801442	9.06922605285826	9.02240160672759	9.04685358356769	9.07469548362332	9.1418283653098	9.44781245890517	9.30759216117124	9.49030324339591
AT5G62740	9.1975985558342	9.20079794665467	9.16674880754519	9.06015496294588	9.23349154417924	9.57060301663696	9.0297298777959	9.06815224437385	9.25971216276447	9.09464174258469	9.54673353206935	9.61316766615134	9.73748393525075	9.61846198099252	9.39677571935634
AT5G38640	9.12947404561196	9.13768969596396	9.01437294145676	8.67214148448672	8.99511040820105	8.53186416191488	9.13265698437154	9.11099563032386	9.2114438147599	9.03454929415318	8.84007133054905	9.03084031693241	9.20128085051734	9.34704167802718	9.26382953904605
AT1G23960	9.14708140637818	8.97283114563519	8.88666677178598	9.05627966156767	9.08581156365696	9.17425181482172	9.14082676383092	8.8833155445415	8.76648610259454	9.22028832067337	9.39000968257436	9.45908038365931	9.43255605268009	9.21059772567855	9.19106004601324
AT1G52730	9.40794905738763	9.43929718121126	9.36314364412133	9.62544478834478	9.7359769849105	9.76762643359726	9.58562691602951	9.64141909777639	9.66550606323907	9.49815697374923	9.68392601284214	9.71621186698688	9.50877137025561	9.52684164946436	9.50031941617019
AT4G32350	7.84847207080606	8.27466339034186	7.91941196627889	8.07841342504561	8.2690714273485	8.24568740458936	7.27403526593103	7.33005832570411	7.43075807734863	7.07137460188815	7.25878120532318	7.32122645939045	7.11336208833488	7.21121186033806	7.35654459594257
AT5G49580	8.90271220960227	8.93073680266761	9.07587063371671	9.03141935060051	8.94959496351987	8.92095488713168	9.10189237444529	9.15644266379928	8.95015205867095	9.18527851604839	9.2628383533888	9.15285299735128	9.35374380151384	9.17577105159052	9.40582432552554
AT1G07370	9.4515187184776	9.47416207508932	9.54312172102156	9.36181050028974	9.50612064422386	9.71746174440874	9.53051837661021	9.58403599572537	9.56605434157909	9.33852192084323	8.97484848684805	9.19153028183578	9.16450239626723	9.28944163937866	9.33867372142599
AT5G63150	8.18928767046164	8.33109973508055	8.41168023591245	8.39951838719446	8.56039990673604	8.8569479240255	8.8039772040585	8.96939578187873	8.92674405938609	8.9401761556741	8.81624114465321	8.69890943742791	8.69009658381071	8.78505920850679	8.51004278969785
AT5G38280	6.73833158416056	6.88239609104428	6.70140743180828	7.86720310691366	7.95165062953701	7.94318443189514	7.17694666475912	7.22323385906434	7.41618080110236	7.75613417561904	7.22043772866425	7.64956835135358	7.76575333039279	7.3629818162961	7.58638468024269
AT5G18760	8.80378567075174	8.97119305696483	8.66462887413498	8.50485354059522	8.27747579080965	8.29715580934785	8.0711446822327	8.09066246722478	8.20651286090356	8.65263375873848	8.55591406303578	8.58735316232867	8.16269330287768	8.21124886917903	8.25084986232704
AT5G53770	9.01601185815395	8.83184175436581	8.88115582294643	9.15696024042253	9.16913258085725	9.03990694471911	9.13766854155341	9.46025381090854	9.35372792998259	8.95224123847894	8.72453395832925	8.86449883226759	8.98126826813909	8.9871508552589	9.04427442634411
AT4G33760	9.98965257970585	9.91697346464305	9.99043007049474	9.93048060737147	10.1452579960257	10.1352477659403	10.0523390664102	10.1954570414828	10.1313915076778	9.87943142214274	9.92154793263011	9.88926933665816	9.85493883179143	9.824702146001	9.80987945837155
AT1G68810	8.33222398688863	8.04406716625525	8.14092939196679	7.87614524718173	7.91246811549326	7.94405600298192	7.83856402221312	7.66779981125028	7.88168993201298	7.37216992338525	7.46751185094021	7.29405287800951	7.30318582265847	7.19887839425424	7.3559696678864
AT1G70690	6.84379780213162	6.7085448124368	6.48915566861044	7.80105408405889	7.59085128278571	7.6662236222444	6.97043943469901	7.32901638151699	6.92724626201162	7.03676238634384	7.29980626734715	6.97702778819943	7.2567099970391	6.77632005021851	6.82237332486695
AT2G25880	8.68480493423371	8.46859213286228	8.68486680028744	8.51915490307383	8.29870623973498	8.44242285729286	8.11145118874192	8.03259242168111	8.26181303937434	8.06461424731972	8.27028368528968	8.15723386232725	8.08191385151788	7.9835100989095	8.09172482298751
AT4G30150	9.12354911707954	9.23961622715968	9.28003583236302	9.29681940979604	9.41578633399427	9.13152268388458	9.32804205039367	9.65967591329659	9.48286240286592	9.26482955274817	9.15823825083594	9.2211391120254	9.31126245611405	9.1934477132709	9.07157796180313
AT2G43950	9.8406393494245	9.74269580673464	9.74438248853415	9.74468641744752	9.69343724831711	9.47243574182362	9.89762732608878	9.97246476503079	10.0407141359969	9.82566471408312	9.85674088778215	9.73905681488317	9.87240337172426	9.85870132192719	10.054558942439
AT4G36410	7.36840780655769	7.32993555548771	7.41717028310929	6.64797356973333	6.180940590504	6.381548851251	6.91884726254668	7.03125035761092	6.92450796915895	6.86531959689601	7.45366813485816	6.83504739346409	6.99414112576114	6.54582746382297	7.02553209630402
AT1G33970	9.70292645952732	9.55858168754906	9.52465903440075	9.31171602581949	9.35418784757432	9.76304868314205	9.03088028820741	9.24146260477125	8.99086168039368	9.14802549824955	9.26414714308764	9.24409179721024	9.24363104005935	9.3137428023618	9.30568834897005
AT4G30450	6.16172178527516	6.19343295645826	6.21284604674765	6.76054260861662	6.76796704292943	6.84590660546029	7.38842421605548	7.33259760523791	7.45673289419928	7.56146605849655	7.73590636225904	7.69650174677329	7.42338724577187	7.58403933021058	7.339862098553
AT5G55620	9.27069825741589	9.20209151249265	9.27905277028545	7.46944924881615	6.69516755072116	7.00658713305343	7.01591957042688	7.22335435887668	7.42237654980326	7.37061912846304	7.54265956829229	7.05353345161422	7.09818899853079	7.02027384802993	6.95826914079497
AT3G13510	8.84953288046942	8.80315978440059	8.98955551675086	8.55917082531692	8.54209316453308	8.51028143677539	9.09903099001693	8.96226050139258	8.82117606471118	8.73266295892407	8.69524144621004	8.84972240909547	8.98638005740645	8.81563790045677	8.90643328556732
